pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,hfequantuusmingstathteetCoidrqe- circuit.append(cirq.H.on(inputs[1])) Tsehcetioconrperoofvides aindvemolvoenssttrhaetiofonlloofwGinSgAstuespisn:g the Cirq circuit.append(cirq.X.on_each(*inputs)) framewtoerrkm.iTnGehSitsAhdeesmolountsitorna.tionadapGteSdAfrom[507]. The circuit.append(cirq.H.on_each(*inpu
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,teetCoidrqe- circuit.append(cirq.H.on(inputs[1])) Tsehcetioconrperoofvides aindvemolvoenssttrhaetiofonlloofwGinSgAstuespisn:g the Cirq circuit.append(cirq.X.on_each(*inputs)) framewtoerrkm.iTnGehSitsAhdeesmolountsitorna.tionadapGteSdAfrom[507]. The circuit.append(cirq.H.on_each(*inputs)) framework. This
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,stuespisn:g the Cirq circuit.append(cirq.X.on_each(*inputs)) framewtoerrkm.iTnGehSitsAhdeesmolountsitorna.tionadapGteSdAfrom[507]. The circuit.append(cirq.H.on_each(*inputs)) framework. Thisdemonstrationadaptedfrom[506]. The im iBm p yp 1le l . ie m tme Ien rea ni nt tt ti ai na at gt ilo i i ot zn hn a
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,"s sl , ,l c cp oc oo no ns n- -- - # Measurement structisoinbloefstthateeosruascilneg, aHpapdliacmatairodngoafttehs.e GroveGrSoApera- circuit.append(cirq.measure(*inputs, key='result')) svterrugcetsiotnootfhtehseolourtaicolne,waiptphliacahtiigohnporfotbhaebGilirtoyv,emraokpienrga-it tor, and measuremen"
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,"n efdorb s yieaifl rni c prh pani pgner g(onbutml h e_e mqubs si. itgsn T)]h o i f s measurement results to find the most frequent outcome. output = cirq.GridQubit(num_qubits, 0) sectiornetuprrnoivnipduetss,aoudtepumtonstration of using the Cirq GSA framework. Thisdemonstrationadaptedfrom[506]. The imp"
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,"ement results to find the most frequent outcome. output = cirq.GridQubit(num_qubits, 0) sectiornetuprrnoivnipduetss,aoudtepumtonstration of using the Cirq GSA framework. Thisdemonstrationadaptedfrom[506]. The impleOmreanctaletiocnoinnsctlurudecstitohne:inCitriaelaitzeataionnoorfaqculebiftusn,cctoinon- •"
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,"is includes initializing input qubits and an output qubit. def setup_qubits(num_qubits): """"""Initialize input qubits and an output qubit."""""" inputs = [cirq.GridQubit(i, 0) for i in range(num_qubits)] output = cirq.GridQubit(num_qubits, 0) return inputs, output Oracle construction: Create an oracle functi"
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,21,"def setup_qubits(num_qubits): """"""Initialize input qubits and an output qubit."""""" inputs = [cirq.GridQubit(i, 0) for i in range(num_qubits)] output = cirq.GridQubit(num_qubits, 0) return inputs, output Oracle construction: Create an oracle function • that marks the correct solution by flipping the sign"
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,cirq,40,"Nature 519, 66-69 (2015). Phys. 94, 015004 (2022). [494] Julian Kelly, A Preview of Bristlecone Google’s New [507] Quantum AI team and collaborators, Cirq, Zendodo, Quantum Processor, Google Quantum AI Lab, (2018). (May 2024) Available: https:doi.org/10.5281/zeno [495] Quantum Computer Datasheet, Google"
AbuGhanem - 2024 - Google Quantum AI's Quest for Error-Corrected Quantum Computers.pdf,AbuGhanem,partial,yes,strong,pennylane,37,"m backpropagation, informa- Wiersema,MoritzWillmann,VincentWong,Shaoming tion reuse, and cheating measurement collapse, arXiv Zhang, Nathan Killoran, PennyLane: Automatic dif- preprint arXiv:2305.13362, (2023). ferentiation of hybrid quantum-classical computations, [414] Ryan Babbush, Dominic W Berry, Robin"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,zenodo,8,eveloped the machine learning decoder used. All authors wrote and revised the paper The data that support the findings of this study are available on Zenodo and the Supplementary Information. at https://doi.org/10.5281/zenodo.13273331 (ref. 60). Competing interests The authors declare no competing interes
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,zenodo,8,ised the paper The data that support the findings of this study are available on Zenodo and the Supplementary Information. at https://doi.org/10.5281/zenodo.13273331 (ref. 60). Competing interests The authors declare no competing interests. 60. Google Quantum AI. Data for ‘quantum error correction below t
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,zenodo,8,ng interests The authors declare no competing interests. 60. Google Quantum AI. Data for ‘quantum error correction below the surface code threshold’. Zenodo https://doi.org/10.5281/zenodo.13273331 (2024). Additional information Supplementary information The online version contains supplementary material a
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,zenodo,8,e no competing interests. 60. Google Quantum AI. Data for ‘quantum error correction below the surface code threshold’. Zenodo https://doi.org/10.5281/zenodo.13273331 (2024). Additional information Supplementary information The online version contains supplementary material available at https://doi.org/10.
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,doi-link,1,Article Quantum error correction below the surface code threshold https://doi.org/10.1038/s41586-024-08449-y Google Quantum AI and Collaborators* Received: 24 August 2024 Accepted: 25 November 2024 Quantum error correction1–4 provides a path to reach practic
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,doi-link,6,"Computing and Engineering (QCE) 928–938 and competing interests; and statements of data and code availability (IEEE, 2023). are available at https://doi.org/10.1038/s41586-024-08449-y. 43. Skoric, L., Browne, D. E., Barnes, K. M., Gillespie, N. I. & Campbell, E. T. Parallel window decoding enables scalable fault tolerant quantum com"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,doi-link,8,rs wrote and revised the paper The data that support the findings of this study are available on Zenodo and the Supplementary Information. at https://doi.org/10.5281/zenodo.13273331 (ref. 60). Competing interests The authors declare no competing interests. 60. Google Quantum AI. Data for ‘quantum error correction below the surfac
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,doi-link,8,e authors declare no competing interests. 60. Google Quantum AI. Data for ‘quantum error correction below the surface code threshold’. Zenodo https://doi.org/10.5281/zenodo.13273331 (2024). Additional information Supplementary information The online version contains supplementary material available at https://doi.org/10.1038/s415
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,doi-link,8,"5281/zenodo.13273331 (2024). Additional information Supplementary information The online version contains supplementary material available at https://doi.org/10.1038/s41586-024-08449-y. Acknowledgements We thank A. Ashkenazi, S. Brin, S. Pichai and R. Porat for their executive Correspondence and requests for materials should be addre"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,2,"iques, participation ratio engineering and circuit 8.7%) for d = (3, 5, 7), respectively. We attribute the increase in detec- parameter optimization (Supplementary Information). Increasing tion probability with code size to finite size effects (Supplementary coherence contributes to the fidelity of all of our operations, wh"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,2,"al qubits17. additionally including leakage and stray interactions between qubits17 Summarizing, we initiate surface code operation by preparing the (Supplementary Information). These simulations are shown alongside data qubits in a product state corresponding to a logical eigenstate of the experiment (Fig. 1d, inset), both"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,2,"ch individual code and basis d leakage from each data qubit using a neighbouring qubit below it, with additional separately and report their average (Supplementary Information). d, Logical leakage removal qubits at the boundary (green). b, Cumulative distributions of error per cycle, ε, reducing with surface code distance d"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,3,"nsistent with the crossover regime explored elsewhere17. The inset further shows that detection probability acts as a good proxy for 1/Λ (ref. 33 and Supplementary Information). When fitting power laws below the crossing, we observe approximately 80% of the ideal value (d + 1)/2 predicted by equation (1). We hypothesize tha"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,3,"f correlated error: leakage, and stray interactions between neighbouring qubits with our CZ gates that can induce correlated ZZ and swap-like errors (Supplementary Information). Figure 2c shows our estimated error budget for 1/Λ in the 72-qubit processor when decoding with correlated matching. Applying the same decoder to e"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,3,"we uniformly average over pure states using find that addressing leakage is crucial for operating surface codes with the metric proposed elsewhere16 (Supplementary Information). The transmon qubits15,32,38. distance-7 logical qubit lifetime is 291 ± 6 μs, exceeding the lifetimes of Finally, we test the sensitivity to drift."
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,4,"ault-tolerant circuits12,21. When we examine the detection patterns for these high-distance logical failures, we observe two different failure modes (Supplementary Information). The first failure mode manifests as one or two detectors suddenly increasing in the detection probability by more than a fac- tor of 3, settling to"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,4,"creasing in the detection probability by more than a fac- tor of 3, settling to their initial detection probability tens or hundreds of cycles later (Supplementary Information). These less-damaging failures could be caused by transient TLSs appearing near the opera- tion frequencies of a qubit, or by coupler excitations, bu"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,5,"rements as the decoder may need to wait to fuse with detection events in future cycles. Infrequently, we see brief subshot latency spikes above 1 ms (Supplementary Information). d, Accuracy comparison for the surface code with three decoders. We include the real-time decoder (RT), ensembled matching synthesis (Ens.) and the"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,5,"the real-time decoder (RT), ensembled matching synthesis (Ens.) and the neural network decoder (NN). Uncertainty on each point is less than 4 × 10−4 (Supplementary Information). To obtain the data in this figure, a 72-qubit processor is used."
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,6,"olio reporting summa- 41. Higgott, O. & Gidney, C. Sparse blossom: correcting a million errors per core second with ries, source data, extended data, supplementary information, acknowl- minimum-weight matching. Preprint at https://arxiv.org/abs/2303.15933 (2023). 42. Wu, Y. & Zhong, L. Fusion blossom: fast MWPM decoders for"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,8,chine learning decoder used. All authors wrote and revised the paper The data that support the findings of this study are available on Zenodo and the Supplementary Information. at https://doi.org/10.5281/zenodo.13273331 (ref. 60). Competing interests The authors declare no competing interests. 60. Google Quantum AI. Data fo
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,8,". Data for ‘quantum error correction below the surface code threshold’. Zenodo https://doi.org/10.5281/zenodo.13273331 (2024). Additional information Supplementary information The online version contains supplementary material available at https://doi.org/10.1038/s41586-024-08449-y. Acknowledgements We thank A. Ashkenazi, S"
Acharya et al. - 2025 - Quantum error correction below the surface code threshold.pdf,Acharya et al. (Willow),yes,yes,strong,supplementary,8,"code threshold’. Zenodo https://doi.org/10.5281/zenodo.13273331 (2024). Additional information Supplementary information The online version contains supplementary material available at https://doi.org/10.1038/s41586-024-08449-y. Acknowledgements We thank A. Ashkenazi, S. Brin, S. Pichai and R. Porat for their executive"
Amin et al. - 2023 - Quantum error mitigation in quantum annealing.pdf,Amin et al.,partial,no,none,,,
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,na,yes,strong,github-url,72,". Kreula, J., S. R. Clark, and D. Jaksch (2016), Sci. Rep. 6, Lavrijsen, W., and the scikit-quant contributors (2020), 32940. “scikit-quant,” https://github.com/scikit-quant/ Krinner, S., P. Kurpiers, B. Royer, P. Magnard, I. Tsitsilin, scikit-quant. J.-C. Besse, A. Remm, A. Blais, and A. Wallraff (2020), Lavrijsen,W.,A.Tu"
