pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,27,"accomplishedinthreeways. Firstly, sible to extrapolate back to E(0). Depending on some in Ref. (Temme et al., 2017) it was proposed to use underlying noise model assumption, one can apply vari- a time-scaling approach by taking λ > 1, which means ous statistical models. that the time-dependent driving Hamilton"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,28,"28 needs to know the precise physical noise model in ad- them), the real numbers q , which represent quasiproba- l vance, which in itself is a difficult problem. Experimen- bilities, can be efficient"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,28,"q ∣. Lastly, thecomputedresult l l l l etal.,2018),whichdoesnotrequireexplicitknowledgeof is given by the expected value of effective measurement the noise model and mitigates any localized Markovian outcomes ⟨A(0)⟩=CE[µ ], where the effective outcome eff errors, sothattheerrorinthefinaloutputisonlydueto is µ"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,35,"tum Quantum Classical language circuit instructions postprocessing Quantum Quantum compiler simulator Settings for compiler, Result error mitigation, noise model Figure 6 Schematic representation of a standard NISQ programming workflow (color online). Green circular boxes represent the libraries and languages"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,57,"8; Q Kosut and Lidar, 2009; Kosut et al., 2008). For an en- Here,nrepresentsnumberofsamples,F (ρˆ(φ))isquan- coding process E, decoding process D and noise model Q tum Fisher information and (∆φ)2 is the variance in the N, thequalityofaquantumerrorcorrectionschemecan estimation of φ. In most of the experiments"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,58,"tribution of states over the code space C. The algorithm introducedinSec.II.B.1,tostudyquantum-variationally is model-free, i.e. no assumption of the noise model is QCD are presented in (Dumitrescu et al., 2018; Liu and involved. The goal of the QVECTOR algorithm is to Xin,2020),andforthestudyneutrino-nucleuss"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-model-mention,61,"{x } via measurement on a and decoherence times alone do not provide a complete j j givenm-qubitcircuitC .Thelinearcross-entropybench- picture of the noise model (Cervera-Lierta, 2018). E marking fidelity is given by In that direction, authors of (Dallaire-Demers et al., 2020) proposed a figure-of-merit called"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,error-model-mention,28,"lation C (see Fig. 5 right corner). The above PEC method relies on the correct knowl- Let us familiarize ourselves with the notations used in edge of error model L(l) as is apparent from Eq. (57). tot quantum tomography (Greenbaum, 2015; Merkel et al., To enable practical implementations, (Endo et al., 2018) 2"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,error-model-mention,28,"e initial states ρ¯ and the ob- k (without QEM) from the ideal value due to the pres- servables A¯ are then given by j ence of noise2. Given specific error models (assuming experimentalist has full and correct knowledge about ∣ρˆ ⟫=T , (58) k ●,k ⟪Aˆ ∣=(gT−1) , (59) j j,● where we note that the hat symbol repr"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-parameter,26,"gn of any quantum computing (ZNE), where a quantum program is to operate at var- platform to keep pushing the performance quality such ious effective noise levels of a quantum processor. It is as gate fidelity and coherence time for a given hardware then extrapolated to an estimated value at a noiseless design"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-parameter,27,"agrange polynomial, the estimator is explicitly given by: in noisy circuit, U is imperfect and the above 1+2n cir- cuit operations would increase the noise level. Thirdly, m λ instead of entire circuit folding, one can also use gate Eˆ Rich (0)=cˆ 0 = ∑µ k ∏ λ − i λ , (56) folding technique (Giurgica-Tiron et"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,noise-parameter,64,"O(.). These questions determine the practicality of anyfault-tolerantquantumcomputationscheme(Terhal, REFERENCES 2015). Looking forward, lowering the noise level will be a Aaronson, S. (2019), SIAM Journal on Computing 49 (5), STOC18. critical challenge. Though the problem is demanding, Aaronson, S., and A. Ar"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,gate-error,26,ntum program is to operate at var- platform to keep pushing the performance quality such ious effective noise levels of a quantum processor. It is as gate fidelity and coherence time for a given hardware then extrapolated to an estimated value at a noiseless design constraints. The top-down approach means im- le
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,gate-error,30,"valu- Dynamic error suppression/robust control techniques con- i i a ateH =⟨ψ ∣Oˆ HOˆ ∣ψ ⟩,andS =⟨ψ ∣Oˆ Oˆ ∣ψ ⟩. The cern suppression of experimental gate errors at the pulse ij a i j a ij a i j a latter is needed since the subspace states are in general control level, which can be passive as well as active o"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,gate-error,30,"ration; ∼12× re- ductiongate-errorvariabilityacrossqubitsandovertime; m 1 ρ˜(T)=ρˆ(T)−∑ (ρˆ(T)−ρˆ (T)), (60) and up to ∼ 9× reduction in single-qubit gate error (in- j j=1 g j cludingcrosstalk). Theimprovementsrenderedby (Car- =ρˆ(0)(T)+O(τ2). (61) valho et al., 2020) have implications on the performance of m"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,gate-error,30,"hannels but one less L according to the arerobustagainstparameterfluctuationsandattaineven j ratiog . Noticethatifg =1,wehavefullyremovalofthe better gate fidelity and performance. j j entirechannelL . ρˆ(0)(T)istheidealoutputstatewith- j outanyerror,whileτ istheevolutiontimeforeachnoise processafterthegateappli"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,gate-error,59,"l as- errors and, unlike tomography, admits an efficient and sumption,butcanberelaxed(Magesanetal.,2011, practical implementation. 2012). The average gate error is here given by RB involves the following assumptions: i) for every (cid:15) RB =1−p−(1−p)/2n, and the constants A 0 and gate, the incurred noise is"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,partial,yes,weak,gate-error,59,"state, followed by its inverse. Finally a group will still give rise to an exponential decay. two-outcome POVM measurement is done to calculate These gate errors extracted from randomized bench- the fidelity between initial state and the output state, marking can be used to compare the quality of quantum foll"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,6,"i.e. µCGVD = M=1 fCDVD((µˆ,...,µˆVD )). We note that CGVD per- where b M are some coefficients to be found. In Ap- fectly mitigates g M lo m b ax al depolarizing noise as shown in pendix B we show that for this noise model the or- AppendixC.Suchperfectcorrectionispossibleasfor thogonal error scales as this noise mod"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,16,"cuzzi, Andre He, Christian W 0 1 2 n 0 1 2 n c λ ,c λ ,c λ ,...,c λ , which enables us to write Bauer, and Wibe A de Jong. Mitigating 0 0 1 0 2 0 n 0 depolarizing noise on quantum comput- ∞ X ers with noise-estimation circuits. Phys. µˆZNE =µˆ(c λ )=µ+ α ciλi, (24) j j 0 i j 0 Rev. Lett., 127(27):270502, 2021. DOI: i"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,20,"assumingthattheorthogonalerrorsaresmallenough. WecanevaluateµˆVD,assumingρhasbeenactedupon Wenotethataslongastheorthogonalerrorratesare M by a global depolarizing channel as defined in (78). nottoolarge,onecanscalebothθ anλ,e.g. choosing First focusing on the denominator, θ =c θ and λ =c λ , which results in j j 0 j j"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,20,"ays be dom- k=0 max (82) inated by the coherent mismatch. Noting that when M = k we are tracing over the identity, we obtain: C Correcting for global depolarizing noise with CGVD or UNITED Tr (cid:2) ρM(cid:3) = (cid:18) 1+(2Q−1)(1−λ) (cid:19)M +(2Q−1) (cid:18) λ (cid:19)M . 2Q 2Q HerewemotivatetheUNITEDansatzbyconsi"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,20,Q HerewemotivatetheUNITEDansatzbyconsidering (83) its performance in mitigating the action of a global Now evaluating the numerator of (81) we obtain depolarizing noise channel on some observable of in- t b e e r e e n st. sh T ow he n a t n o sa p t e z r e f s ec u t s ly ed c i o n rr C ec D t R gl a o n b d al v
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,20,"nce the treatment is the pression, same as in the UNITED case and can be generalized very simply. 1−f µˆVD =f Tr[ρX]+ MTr[X] , (85) Consider a global depolarizing noise channel that M M 2Q acts on all Q qubits. For some state ρ = |ψ⟩⟨ψ| pro- where duced by quantum circuit U, this channel takes the form: 2QλM 1 f =1−"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,21,"havethesame Therefore,includingaconstanttermintheansatz,to effect on the training circuits as it will on the circuit perfectly mitigate the effect of depolarizing noise we of interest. As we have access to the exact observ- require ableforthesecircuits,thecoefficientsrequiredtolead t a o ns p a e tz rfe u c s t ed m"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,21,"c a a n n b b e e le u a s r e n d ed to . p A er s fe s c u t c ly h, m t i h t e - M Xmax b f =1, M Xmax 1−b MTr[X]=b . (95) M M 2Q 0 igate global depolarizing noise using a near-Clifford M=1 M=1 training set. Including a constant term in the UNITED ansatz It is straightforward to extend this analysis to in- leads"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,21,"o extend this analysis to in- leads to a similar conclusion. Therefore, one can see volve the ansatz including multiple noise levels. No- that global depolarizing noise can be perfectly miti- ticethatundertheactionofglobaldepolarizingnoise gated using near-Clifford circuits to train the param- definedin(78),ifthischa"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,21,and canbeusefulinthepresenceofthederangementnoise UNITED can perfectly mitigate the effect of global even without derangement noise error mitigation. depolarizing noise on some observable of interest. Further improvements of UNITED and VD perfor- The assumption Tr[X] = 0 is not restrictive due mance can be obtained b
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,depolarizing,24,"Y Z whichindicatesthatnearlyallgeneratednear-Clifford angleofrotationabouttheX,Y,Z axes, respectively. circuits cluster around 0. Dpdep is the local depolarizing channel with the error These results show that the clustering of ob- rate pdep, defined as Dp :ρ7→(1−p)ρ+ p(σ ρσ + 3 X X servables produced by near-Clifford"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,noise-model-spec,24,"H Details of the noise model RQCs, the near-Clifford circuits are all strongly clus- tered around zero. Across all Q and L values mit- Here we use a noise model based on Trout et al. [46] igated in Section 4.2, only Q = 4,L = 64 non- and developed in [8]. The noisy quantum gates R , Clifford circuits have non-zero"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,local-noise,24,"the X Y Z whichindicatesthatnearlyallgeneratednear-Clifford angleofrotationabouttheX,Y,Z axes, respectively. circuits cluster around 0. Dpdep is the local depolarizing channel with the error These results show that the clustering of ob- rate pdep, defined as Dp :ρ7→(1−p)ρ+ p(σ ρσ + 3 X X servables produced by near-C"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,1,"havebeenproposed[6,14],each the whole is better than the individual parts). with its own benefits and trade-offs. Specifically, we employ a realistic noise model One of the most popular approaches to error mit- obtained from a trapped ion quantum com- igation is zero noise extrapolation (ZNE) [45]. ZNE puter t"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,6,"Clifford illustrate how its different moving parts help to miti- circuits. First, we start by noting that even in the gate errors. case of the simple noise model considered in the pre- vious section, one needs detailed knowledge of the noisemodeltodeterminethecoefficientsb (seeAp- 3.1 Error mitigation from VD"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,6,"- where b M are some coefficients to be found. In Ap- fectly mitigates g M lo m b ax al depolarizing noise as shown in pendix B we show that for this noise model the or- AppendixC.Suchperfectcorrectionispossibleasfor thogonal error scales as this noise model the noise floor is zero. |µVD−µ−ϵ|∈O(λM) , (14) M 3."
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,6,"ing noise as shown in pendix B we show that for this noise model the or- AppendixC.Suchperfectcorrectionispossibleasfor thogonal error scales as this noise model the noise floor is zero. |µVD−µ−ϵ|∈O(λM) , (14) M 3.3 UNITED ansatz for a simple noise model whileonecanfindcoefficientsb (seeAppendixB.2) with ortho"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,6,"tcorrectionispossibleasfor thogonal error scales as this noise model the noise floor is zero. |µVD−µ−ϵ|∈O(λM) , (14) M 3.3 UNITED ansatz for a simple noise model whileonecanfindcoefficientsb (seeAppendixB.2) with orthogonal and coherent errors M which give In this section we demonstrate that by combining ZNE,"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,6,"(15) Mmax press the error better than its individual parts. For Therefore, µ′ canbeusedtosuppresstheorthog- this purpose, we consider again a simple noise model Mmax from Section 3.1. Let us construct for this model a onal error beyond the error of the VD estimate with dataset µˆUNITED, which is created using"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,7,"section we present the performance of ZNE, the ansatz coefficients requires detailed knowledge of vnCDR, VD, and UNITED applied to noisy outputs the noise model that is usually unavailable for real- obtained from simulations of a trapped-ion quantum wordquantumcomputers. Therefore,intheUNITED computer with a"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,7,"sually unavailable for real- obtained from simulations of a trapped-ion quantum wordquantumcomputers. Therefore,intheUNITED computer with a realistic noise model. We consider methods we aim to find these coefficients by learning thetaskofmitigatingtheoutputofrandomquantum from near-Clifford training circuits."
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,8,"L and Q values, we consider 30 instances of ate noisy data using a realistic trapped-ion computer random quantum circuits and mitigate ⟨σ1⟩ for each noise model described in Appendix H. In general, Z of them. In this regime, the appearance of cluster- deepRQCswillproduceobservablesthatareclustered ing of the"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,10,"linearextrap- of H for each instance of Erdös-Renyi graph. Once P olation with c ∈ {1,2,3} and found that the method again, we employ the trapped-ion noise model de- we employ works best in general. We present details scribedinAppendixH.InFigure5weshowthemean of this comparison in Appendix F. and maximal absol"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,17,"smaller than its ϵ=⟨ψ 0 |X|ψ 0 ⟩−⟨ψ exact |X|ψ exact ⟩, (36) parts. We start with M max = 2 and then generalize this approach to more copies. and The noise model we consider is a simple model 2Q−1 where for each gate an error occurs with probabil- X ξ = p i =1−p 0 (37) ity λ, and every two different sequences"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,18,"the case of M max = 2 one can use 2 (cid:2) (cid:3)G combination (45) to suppress the error also for larger (1−λ)2+λ2 M . For M copies and our simple noise model we max =X 0 +λ2α 1 (2)+λ3α 2 (2)+··· , (49) have w α( h 1 e ) r o e n t e h s e . c I o n e p ffi a c r i t e i n c t u s la α r k ( , 2 o ) n a e re"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,19,"0 =⟨ψ 0 |X|ψ 0 ⟩ , (66) M Xmax b α(M)λj+M−1 =0, ∀j =1,...,M −1, where |ψ 0 ⟩⟨ψ 0 | is the dominant eigenvector of the M j max noisy state ρ. For our noise model we have M=1 (62) X =Tr[e−iθE|ψ ⟩⟨ψ |eiθEX] , (67) 0 exact exact we get where we assume [X,E]̸=0. This leads to µ′ =X +b α(1) λMmax +O(λMmax+1) . (63)"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,24,"Clifford circuits are of particular importance when the quality of the mit- generated. igation is limited by the shot budget N . tot H Details of the noise model RQCs, the near-Clifford circuits are all strongly clus- tered around zero. Across all Q and L values mit- Here we use a noise model based on Trout et"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-model-mention,24,"H Details of the noise model RQCs, the near-Clifford circuits are all strongly clus- tered around zero. Across all Q and L values mit- Here we use a noise model based on Trout et al. [46] igated in Section 4.2, only Q = 4,L = 64 non- and developed in [8]. The noisy quantum gates R , Clifford circuits have non"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noisy-device-mention,21,"g of VD mitigation and the performance of UNITED for large where N =109,1010. Nevertheless,westillfindafactorof tot 2QλMj 2.5 VD improvement over the noisy simulations and f =1− . M,j (2Q−1)λMj +(2Q−λj(2Q−1))M a factor of 1.2 UNITED improvement over vnCDR (92) for N =1010. These results indicatethat UNITED tot Ther"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-parameter,1,"on quantum com- igation is zero noise extrapolation (ZNE) [45]. ZNE puter to benchmark UNITED, as well as other involves collecting data at different noise levels and state-of-the-artmethods, inmitigatingobserv- fitting an extrapolation to the noiseless case. A vari- ables produced from random quantum cir- ety"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,noise-parameter,2,"thatscalesexponentiallyinthenumberofqubitsused for sufficiently large noise rates [9]. Given the success of merging ZNE and CDR into vnCDR,inthispaper,weconsiderwhetherornotitis beneficial to unify these other error mitigation met"
